"collection","n_t","trial","actual","KD","ML","MSQD","RES","SHw","SHwo"
"adhoc6",20,30,0.688865,0.646877,0.650269,0.632801,0.671451,0.697325,0.611447
"adhoc6",30,30,0.789391,0.740629,0.742972,0.737066,0.755382,0.787131,0.752679
"adhoc6",40,30,0.72189,0.731504,0.736146,0.730468,0.744761,0.7687,0.749262
"adhoc6",50,30,0.709905,0.746604,0.751496,0.747571,0.759981,0.789568,0.780177
"adhoc6",60,30,0.693832,0.757995,0.760394,0.758246,0.766818,0.809498,0.796611
"adhoc6",70,30,0.868398,0.806403,0.808491,0.80847,0.812077,0.861533,0.862451
"adhoc6",80,30,0.849386,0.787652,0.788802,0.78936,0.793034,0.858844,0.831327
"adhoc6",90,30,0.900449,0.827082,0.830919,0.830046,0.83457,0.884434,0.885261
"adhoc6",100,30,0.841876,0.839566,0.843411,0.84257,0.845804,0.901852,0.894845
"adhoc6",10,31,0.628954,0.631075,0.621849,0.592345,0.66392,0.651129,0.533663
"adhoc6",20,31,0.695529,0.59627,0.591862,0.585491,0.613328,0.619078,0.413498
"adhoc6",30,31,0.721343,0.70366,0.707621,0.700098,0.718584,0.740583,0.699859
"adhoc6",40,31,0.698196,0.723536,0.722395,0.723146,0.731324,0.75795,0.733287
"adhoc6",50,31,0.762975,0.772483,0.776514,0.773185,0.783537,0.821521,0.806265
"adhoc6",60,31,0.78806,0.795625,0.799001,0.796874,0.8039,0.853958,0.846626
"adhoc6",70,31,0.854452,0.788667,0.790298,0.79116,0.794921,0.845927,0.833857
"adhoc6",80,31,0.74183,0.808974,0.812731,0.812064,0.815996,0.856378,0.859974
"adhoc6",90,31,0.769952,0.803745,0.807631,0.807488,0.811161,0.862553,0.853707
"adhoc6",100,31,0.815532,0.816987,0.819797,0.819969,0.823807,0.870527,0.869398
"adhoc6",10,32,0.563822,0.613318,0.598403,0.571924,0.640072,0.683344,0.454013
"adhoc6",20,32,0.79785,0.647415,0.646309,0.634398,0.666044,0.667457,0.579548
"adhoc6",30,32,0.761542,0.72498,0.730063,0.721303,0.742186,0.785599,0.75569
"adhoc6",40,32,0.598721,0.755104,0.756149,0.752621,0.764325,0.792929,0.788973
"adhoc6",50,32,0.850511,0.788878,0.791896,0.788705,0.799078,0.847863,0.83511
"adhoc6",60,32,0.86745,0.763871,0.76664,0.764386,0.771673,0.807951,0.803431
"adhoc6",70,32,0.871296,0.789824,0.791491,0.792658,0.79718,0.845251,0.838215
"adhoc6",80,32,0.832026,0.78648,0.789748,0.790492,0.793346,0.849839,0.836171
"adhoc6",90,32,0.843025,0.815818,0.817892,0.818941,0.820773,0.872847,0.859482
"adhoc6",100,32,0.836344,0.816831,0.818708,0.821494,0.822334,0.865727,0.865786
"adhoc6",10,33,0.560269,0.648131,0.639792,0.61216,0.680593,0.686462,0.5943
"adhoc6",20,33,0.642426,0.695827,0.690414,0.683335,0.710492,0.755459,0.672913
"adhoc6",30,33,0.734068,0.769274,0.769482,0.762855,0.781184,0.813038,0.809081
"adhoc6",40,33,0.792428,0.740509,0.743622,0.739216,0.753953,0.784259,0.771131
"adhoc6",50,33,0.779656,0.777421,0.779836,0.777242,0.786563,0.819608,0.823159
"adhoc6",60,33,0.796069,0.788983,0.792844,0.790426,0.798377,0.843859,0.837441
"adhoc6",70,33,0.846345,0.777961,0.781196,0.782061,0.786924,0.821462,0.827712
"adhoc6",80,33,0.822684,0.780049,0.782877,0.783247,0.786781,0.831099,0.827537
"adhoc6",90,33,0.820736,0.829063,0.831696,0.831338,0.834919,0.887509,0.8889
"adhoc6",100,33,0.875566,0.829007,0.830584,0.831389,0.833713,0.885194,0.887741
"adhoc6",10,34,0.555813,0.58644,0.574779,0.54706,0.615822,0.622053,0.426797
"adhoc6",20,34,0.678099,0.661975,0.658944,0.647403,0.67988,0.674288,0.592349
"adhoc6",30,34,0.635169,0.717134,0.723493,0.711807,0.735103,0.746902,0.732417
"adhoc6",40,34,0.625608,0.767282,0.766473,0.763494,0.775846,0.816258,0.808123
"adhoc6",50,34,0.741477,0.751341,0.754237,0.751958,0.761144,0.801683,0.791371
"adhoc6",60,34,0.852457,0.789315,0.791562,0.790309,0.796802,0.850872,0.839204
"adhoc6",70,34,0.796397,0.820745,0.825226,0.822957,0.829193,0.876084,0.878167
"adhoc6",80,34,0.871339,0.811754,0.814159,0.81425,0.818222,0.863779,0.866867
"adhoc6",90,34,0.871086,0.813186,0.814291,0.815194,0.817708,0.864972,0.859983
"adhoc6",100,34,0.811678,0.818629,0.820347,0.821767,0.823467,0.871537,0.871953
"adhoc6",10,35,0.373782,0.506695,0.492992,0.467333,0.531026,0.53242,0.172245
"adhoc6",20,35,0.637098,0.707895,0.712029,0.697891,0.729856,0.759271,0.70976
"adhoc6",30,35,0.767729,0.679594,0.681776,0.673505,0.694728,0.690016,0.652669
"adhoc6",40,35,0.76653,0.701462,0.702966,0.699298,0.712931,0.732963,0.699204
"adhoc6",50,35,0.844145,0.765656,0.768486,0.76533,0.775332,0.811433,0.812651
"adhoc6",60,35,0.843971,0.802129,0.802132,0.80186,0.807963,0.858957,0.84756
"adhoc6",70,35,0.805248,0.803459,0.806707,0.805275,0.809799,0.85696,0.838588
"adhoc6",80,35,0.820575,0.814597,0.817996,0.817138,0.821742,0.865952,0.865193
"adhoc6",90,35,0.815338,0.798909,0.801633,0.802543,0.804,0.859527,0.855773
"adhoc6",100,35,0.845506,0.83,0.831906,0.832052,0.834388,0.898068,0.883347
"adhoc6",10,36,0.585606,0.62961,0.62508,0.595384,0.664951,0.620119,0.535862
"adhoc6",20,36,0.564344,0.574758,0.571109,0.561824,0.590201,0.581757,0.394622
"adhoc6",30,36,0.703502,0.714385,0.715131,0.709832,0.726361,0.752505,0.714279
"adhoc6",40,36,0.71571,0.814953,0.813601,0.812196,0.822933,0.856397,0.863377
"adhoc6",50,36,0.771759,0.74599,0.747595,0.746307,0.755925,0.797616,0.775794
"adhoc6",60,36,0.644036,0.755051,0.760576,0.757743,0.765724,0.799052,0.794319
"adhoc6",70,36,0.850616,0.807804,0.81214,0.811751,0.816551,0.852188,0.849406
"adhoc6",80,36,0.828063,0.813156,0.815283,0.814381,0.818397,0.863568,0.869477
"adhoc6",90,36,0.813533,0.809477,0.810841,0.811241,0.814904,0.869788,0.85419
"adhoc6",100,36,0.869514,0.822592,0.824965,0.825866,0.827568,0.884145,0.874448
"adhoc6",10,37,0.416372,0.573166,0.55424,0.535292,0.597864,0.610524,0.374515
"adhoc6",20,37,0.655088,0.667041,0.674074,0.65696,0.6934,0.69189,0.618271
"adhoc6",30,37,0.669711,0.693738,0.695694,0.688856,0.709188,0.723543,0.696676
"adhoc6",40,37,0.796915,0.738902,0.741369,0.737317,0.7509,0.781091,0.761764
"adhoc6",50,37,0.831573,0.753488,0.756699,0.754687,0.763057,0.799648,0.785322
"adhoc6",60,37,0.703811,0.782945,0.785725,0.784957,0.790553,0.839925,0.816308
"adhoc6",70,37,0.852621,0.80186,0.806087,0.803691,0.810457,0.857828,0.854412
"adhoc6",80,37,0.867412,0.813071,0.816485,0.815572,0.821098,0.866191,0.868099
"adhoc6",90,37,0.821975,0.818821,0.821733,0.82169,0.824376,0.865656,0.871842
"adhoc6",100,37,0.847759,0.847421,0.850257,0.849289,0.852481,0.904061,0.901398
"adhoc6",10,38,0.424667,0.537078,0.528115,0.49994,0.569427,0.541446,0.312333
"adhoc6",20,38,0.756898,0.706961,0.704608,0.694196,0.726106,0.750659,0.690347
"adhoc6",30,38,0.693416,0.737928,0.737776,0.731114,0.748452,0.783529,0.738952
"adhoc6",40,38,0.670289,0.751863,0.755033,0.751695,0.763658,0.800917,0.785697
"adhoc6",50,38,0.731712,0.788763,0.790239,0.788989,0.79631,0.844074,0.834849
"adhoc6",60,38,0.75112,0.788213,0.791861,0.788486,0.797506,0.842919,0.833537
"adhoc6",70,38,0.819519,0.801021,0.802682,0.802615,0.807301,0.854967,0.84259
"adhoc6",80,38,0.808113,0.818308,0.820032,0.820594,0.824101,0.879131,0.863637
"adhoc6",90,38,0.755108,0.818835,0.82137,0.82032,0.824564,0.871094,0.863517
"adhoc6",100,38,0.877741,0.835715,0.838241,0.839229,0.841161,0.883664,0.889558
"adhoc6",10,39,0.528744,0.580946,0.577113,0.545246,0.617272,0.633588,0.44828
"adhoc6",20,39,0.698371,0.693227,0.690134,0.678036,0.71139,0.739704,0.661499
"adhoc6",30,39,0.768674,0.718107,0.71834,0.713199,0.729987,0.757907,0.716201
"adhoc6",40,39,0.763452,0.746248,0.7503,0.745243,0.757072,0.801064,0.780484
"adhoc6",50,39,0.791205,0.784026,0.785298,0.785552,0.792456,0.830547,0.820972
"adhoc6",60,39,0.818827,0.789134,0.792649,0.790014,0.797022,0.845663,0.841743
"adhoc6",70,39,0.862674,0.824242,0.830163,0.827171,0.834264,0.882674,0.887811
"adhoc6",80,39,0.864886,0.808648,0.81233,0.811103,0.815284,0.864456,0.866596
"adhoc6",90,39,0.866018,0.800128,0.803231,0.804931,0.806197,0.863508,0.851193
"adhoc6",100,39,0.818778,0.823694,0.825291,0.825772,0.828339,0.885892,0.875376
"adhoc6",10,40,0.634009,0.594544,0.577232,0.551637,0.620366,0.595333,0.411123
"adhoc6",20,40,0.415147,0.625208,0.622343,0.610206,0.642231,0.625932,0.52942
"adhoc6",30,40,0.737218,0.692692,0.696672,0.688242,0.709808,0.737874,0.686145
"adhoc6",40,40,0.73909,0.770845,0.775919,0.770851,0.785419,0.825682,0.80538
"adhoc6",50,40,0.767771,0.763629,0.768034,0.765525,0.775352,0.812907,0.799968
"adhoc6",60,40,0.806618,0.790679,0.79559,0.793934,0.80026,0.860448,0.847151
"adhoc6",70,40,0.717681,0.823153,0.825786,0.823985,0.830592,0.883806,0.878011
"adhoc6",80,40,0.738783,0.825371,0.829569,0.827567,0.832846,0.886287,0.884686
"adhoc6",90,40,0.865985,0.820397,0.822931,0.823404,0.826334,0.877373,0.879741
"adhoc6",100,40,0.733679,0.838343,0.839767,0.840194,0.843449,0.893843,0.88993
"adhoc6",10,41,0.489642,0.615276,0.600881,0.572181,0.64493,0.624676,0.517478
"adhoc6",20,41,0.680923,0.700474,0.699452,0.689476,0.714249,0.765625,0.653809
"adhoc6",30,41,0.717193,0.660058,0.664914,0.656035,0.677462,0.66493,0.633899
"adhoc6",40,41,0.753813,0.739167,0.74479,0.737553,0.753745,0.798327,0.774049
"adhoc6",50,41,0.823578,0.743617,0.745225,0.742494,0.751948,0.794159,0.776267
"adhoc6",60,41,0.832465,0.774601,0.778698,0.775898,0.782894,0.826547,0.817414
"adhoc6",70,41,0.750194,0.781156,0.78495,0.784063,0.789487,0.834341,0.821212
"adhoc6",80,41,0.845538,0.808648,0.810493,0.811046,0.813867,0.861696,0.865275
"adhoc6",90,41,0.755713,0.83752,0.840922,0.840508,0.842425,0.896363,0.894895
"adhoc6",100,41,0.781047,0.802374,0.804711,0.804452,0.80683,0.857158,0.852948
"adhoc6",10,42,0.700692,0.591826,0.583531,0.556017,0.625994,0.541322,0.453636
"adhoc6",20,42,0.716103,0.665472,0.667939,0.65208,0.686167,0.698618,0.628143
"adhoc6",30,42,0.674741,0.646311,0.642727,0.63827,0.65596,0.652021,0.575694
"adhoc6",40,42,0.807092,0.73309,0.73859,0.731583,0.747663,0.785659,0.762884
"adhoc6",50,42,0.818226,0.780033,0.782614,0.780289,0.789746,0.837692,0.831616
"adhoc6",60,42,0.763483,0.775053,0.776884,0.777272,0.783892,0.826472,0.829575
"adhoc6",70,42,0.818945,0.7865,0.788329,0.789685,0.793112,0.837079,0.827374
"adhoc6",80,42,0.827629,0.814323,0.818141,0.816326,0.821695,0.873779,0.868284
"adhoc6",90,42,0.847456,0.824771,0.828879,0.828914,0.830611,0.87951,0.878501
"adhoc6",100,42,0.856112,0.832121,0.834188,0.83459,0.837109,0.890488,0.889869
"adhoc6",10,43,0.399151,0.514869,0.505086,0.474853,0.543643,0.498302,0.204027
"adhoc6",20,43,0.633784,0.640202,0.645661,0.627766,0.666655,0.644341,0.604123
"adhoc6",30,43,0.752278,0.738914,0.744326,0.734289,0.75552,0.770681,0.769549
"adhoc6",40,43,0.790235,0.757469,0.760623,0.754985,0.770764,0.811893,0.798305
"adhoc6",50,43,0.796008,0.734964,0.739129,0.736413,0.745803,0.783659,0.756392
"adhoc6",60,43,0.738309,0.811897,0.814016,0.81266,0.818985,0.866244,0.871868
"adhoc6",70,43,0.761485,0.802727,0.806602,0.805177,0.809472,0.853469,0.855237
"adhoc6",80,43,0.823234,0.818721,0.820839,0.819199,0.824819,0.871496,0.870823
"adhoc6",90,43,0.784567,0.826664,0.82972,0.829519,0.832613,0.887977,0.884227
"adhoc6",100,43,0.836042,0.819857,0.822629,0.821745,0.825487,0.874971,0.87828
"adhoc6",10,44,0.663295,0.63082,0.618693,0.591061,0.660163,0.643267,0.516609
"adhoc6",20,44,0.711679,0.667491,0.669984,0.654007,0.692589,0.703982,0.629988
"adhoc6",30,44,0.779406,0.716958,0.717909,0.714063,0.729994,0.75637,0.711749
"adhoc6",40,44,0.737563,0.770766,0.77452,0.770089,0.782455,0.81439,0.806244
"adhoc6",50,44,0.809588,0.791614,0.795484,0.792162,0.801217,0.849728,0.846196
"adhoc6",60,44,0.801983,0.799985,0.803969,0.800096,0.808967,0.853974,0.856172
"adhoc6",70,44,0.752704,0.807181,0.808136,0.809668,0.812051,0.859777,0.854112
"adhoc6",80,44,0.795869,0.808905,0.81196,0.811088,0.816264,0.867797,0.868807
"adhoc6",90,44,0.851542,0.825599,0.8279,0.827862,0.831464,0.87849,0.879688
"adhoc6",100,44,0.815875,0.817249,0.819152,0.819924,0.821451,0.883865,0.853673
"adhoc6",10,45,0.318532,0.556875,0.547316,0.518497,0.587954,0.504455,0.326242
"adhoc6",20,45,0.651045,0.681664,0.68575,0.671253,0.705958,0.721624,0.671661
"adhoc6",30,45,0.715904,0.732072,0.733131,0.727641,0.746036,0.772743,0.751617
"adhoc6",40,45,0.706742,0.710211,0.712421,0.708313,0.720218,0.769006,0.727006
"adhoc6",50,45,0.722795,0.753107,0.757568,0.753864,0.764657,0.806618,0.795872
"adhoc6",60,45,0.816403,0.765496,0.76861,0.767546,0.774446,0.818635,0.81255
"adhoc6",70,45,0.781811,0.76988,0.77416,0.772278,0.778669,0.819289,0.815281
"adhoc6",80,45,0.764741,0.822452,0.825233,0.824151,0.828835,0.876724,0.876857
"adhoc6",90,45,0.833073,0.804133,0.808052,0.807217,0.810931,0.860941,0.861961
"adhoc6",100,45,0.814975,0.836987,0.839159,0.839333,0.841128,0.89549,0.893404
"adhoc6",10,46,0.437662,0.613517,0.600997,0.57689,0.640299,0.577496,0.465663
"adhoc6",20,46,0.743489,0.676595,0.676224,0.663441,0.695013,0.708046,0.630313
"adhoc6",30,46,0.682877,0.725354,0.725152,0.717824,0.736759,0.776855,0.734121
"adhoc6",40,46,0.696152,0.789941,0.790347,0.788254,0.798965,0.834001,0.835224
"adhoc6",50,46,0.753461,0.761822,0.763382,0.760992,0.770076,0.814906,0.809119
"adhoc6",60,46,0.804436,0.770339,0.772384,0.772517,0.777561,0.83448,0.805747
"adhoc6",70,46,0.839505,0.821835,0.825511,0.823279,0.829681,0.870473,0.880693
"adhoc6",80,46,0.858753,0.807165,0.808441,0.808255,0.812162,0.861811,0.855506
"adhoc6",90,46,0.839478,0.79086,0.793207,0.793784,0.796286,0.842589,0.83986
"adhoc6",100,46,0.903848,0.832045,0.834799,0.833928,0.837699,0.886797,0.891971
"adhoc6",10,47,0.650365,0.625221,0.618609,0.589915,0.655643,0.696723,0.515365
"adhoc6",20,47,0.623934,0.702092,0.704121,0.690269,0.721835,0.742573,0.688957
"adhoc6",30,47,0.731793,0.702497,0.700075,0.695305,0.71233,0.73758,0.670255
"adhoc6",40,47,0.661053,0.731519,0.736089,0.73127,0.744627,0.779147,0.749644
"adhoc6",50,47,0.77904,0.763557,0.766547,0.764509,0.773389,0.818033,0.797065
"adhoc6",60,47,0.819103,0.744293,0.748786,0.74571,0.754806,0.805025,0.770931
"adhoc6",70,47,0.78779,0.780193,0.7841,0.782287,0.789031,0.830713,0.827161
"adhoc6",80,47,0.804867,0.771287,0.773093,0.774318,0.776551,0.823911,0.807475
"adhoc6",90,47,0.841824,0.7914,0.792203,0.794151,0.796546,0.834314,0.837793
"adhoc6",100,47,0.814997,0.830453,0.833241,0.832739,0.835528,0.894466,0.886879
"adhoc6",10,48,0.651442,0.594523,0.583818,0.559091,0.623052,0.532652,0.39102
"adhoc6",20,48,0.515918,0.636654,0.636143,0.622585,0.655224,0.648836,0.578651
"adhoc6",30,48,0.66965,0.76794,0.771366,0.763555,0.783607,0.814678,0.812719
"adhoc6",40,48,0.779518,0.780314,0.784665,0.780639,0.793737,0.82882,0.826656
"adhoc6",50,48,0.775648,0.75294,0.756647,0.753133,0.76289,0.803921,0.789864
"adhoc6",60,48,0.8345,0.735307,0.738289,0.735721,0.742843,0.782208,0.771767
"adhoc6",70,48,0.758468,0.825353,0.827929,0.827227,0.832257,0.885556,0.881054
"adhoc6",80,48,0.902639,0.807105,0.809577,0.809136,0.813294,0.864635,0.852252
"adhoc6",90,48,0.783933,0.827278,0.829993,0.829795,0.833875,0.88436,0.883684
"adhoc6",100,48,0.819054,0.836626,0.839307,0.83866,0.842295,0.888336,0.888583
"adhoc6",10,49,0.523193,0.540325,0.534494,0.507273,0.571861,0.548026,0.235796
"adhoc6",20,49,0.585583,0.670378,0.675043,0.660782,0.694509,0.70489,0.662287
"adhoc6",30,49,0.67314,0.746987,0.752083,0.744546,0.763573,0.789851,0.771313
"adhoc6",40,49,0.770174,0.742571,0.746629,0.741658,0.755073,0.792829,0.770719
"adhoc6",50,49,0.770051,0.770797,0.771669,0.769612,0.778956,0.81488,0.807031
"adhoc6",60,49,0.660355,0.752994,0.754063,0.754321,0.761062,0.800203,0.778478
"adhoc6",70,49,0.781308,0.776567,0.780397,0.779702,0.784919,0.817734,0.818373
"adhoc6",80,49,0.815804,0.804913,0.80773,0.807326,0.812202,0.856762,0.857832
"adhoc6",90,49,0.818985,0.825743,0.827748,0.827314,0.83066,0.881335,0.878621
"adhoc6",100,49,0.8334,0.846161,0.850085,0.848934,0.852506,0.902229,0.900331
"adhoc6",10,50,0.58617,0.590463,0.581958,0.560133,0.618577,0.606292,0.366824
"adhoc6",20,50,0.74944,0.70784,0.705915,0.69588,0.723898,0.752771,0.697556
"adhoc6",30,50,0.780265,0.68321,0.685783,0.680009,0.696847,0.718901,0.690117
"adhoc6",40,50,0.819094,0.769894,0.774483,0.769551,0.782368,0.817543,0.816664
"adhoc6",50,50,0.846607,0.770356,0.772025,0.771077,0.778969,0.826343,0.805877
"adhoc6",60,50,0.732003,0.776018,0.782703,0.778282,0.788469,0.84181,0.828526
"adhoc6",70,50,0.855638,0.806332,0.809146,0.808307,0.812532,0.864183,0.858127
"adhoc6",80,50,0.794138,0.799307,0.803993,0.802821,0.807885,0.855996,0.852081
"adhoc6",90,50,0.861135,0.813853,0.815839,0.816649,0.818261,0.879345,0.866871
"adhoc6",100,50,0.881409,0.824984,0.827454,0.827462,0.830093,0.874964,0.875942
"adhoc6",10,51,0.565579,0.631232,0.619847,0.592136,0.662841,0.666608,0.515317
"adhoc6",20,51,0.744445,0.66299,0.664487,0.647195,0.685495,0.650342,0.639397
"adhoc6",30,51,0.80157,0.70806,0.712885,0.703357,0.724866,0.747898,0.721043
"adhoc6",40,51,0.711139,0.717655,0.719704,0.717459,0.730381,0.759654,0.734771
"adhoc6",50,51,0.778685,0.76588,0.7684,0.767406,0.775183,0.81559,0.810164
"adhoc6",60,51,0.776359,0.761948,0.766184,0.764864,0.772513,0.816376,0.810521
"adhoc6",70,51,0.836301,0.781941,0.784338,0.784514,0.788932,0.837953,0.829385
"adhoc6",80,51,0.79863,0.769501,0.771494,0.770799,0.77616,0.823595,0.806628
"adhoc6",90,51,0.806604,0.827322,0.829451,0.830697,0.832432,0.877393,0.883233
"adhoc6",100,51,0.825421,0.80662,0.80979,0.809777,0.813058,0.861964,0.860877
"adhoc6",10,52,0.584829,0.533239,0.519684,0.499099,0.555488,0.478245,0.196567
"adhoc6",20,52,0.718483,0.759915,0.761387,0.748233,0.779177,0.796696,0.780044
"adhoc6",30,52,0.738981,0.718544,0.720365,0.713999,0.732092,0.737616,0.718493
"adhoc6",40,52,0.766878,0.775251,0.777999,0.773799,0.786826,0.825097,0.814491
"adhoc6",50,52,0.625252,0.7665,0.77281,0.767624,0.778193,0.82234,0.813245
"adhoc6",60,52,0.822466,0.775176,0.781107,0.777541,0.786838,0.833939,0.828604
"adhoc6",70,52,0.8644,0.811078,0.813397,0.81224,0.817285,0.872077,0.867182
"adhoc6",80,52,0.818457,0.802025,0.804585,0.803702,0.808728,0.853264,0.846721
"adhoc6",90,52,0.856243,0.836321,0.839739,0.839048,0.84283,0.895266,0.892874
"adhoc6",100,52,0.85395,0.819249,0.821236,0.821282,0.822552,0.884473,0.873438
"adhoc6",10,53,0.500378,0.623828,0.613717,0.584922,0.654602,0.596116,0.522603
"adhoc6",20,53,0.639251,0.658518,0.656855,0.645261,0.676833,0.672848,0.613527
"adhoc6",30,53,0.668309,0.72372,0.725718,0.71785,0.737416,0.777479,0.739596
"adhoc6",40,53,0.717598,0.76435,0.766404,0.764186,0.775549,0.801867,0.799636
"adhoc6",50,53,0.658662,0.792268,0.794696,0.791698,0.800973,0.843605,0.846758
"adhoc6",60,53,0.749956,0.809987,0.813315,0.811195,0.817781,0.863013,0.867939
"adhoc6",70,53,0.824581,0.758827,0.762002,0.759923,0.766947,0.804854,0.794255
"adhoc6",80,53,0.804373,0.802929,0.805628,0.805082,0.810172,0.862703,0.85868
"adhoc6",90,53,0.844487,0.823044,0.826245,0.825682,0.829564,0.869885,0.878318
"adhoc6",100,53,0.793232,0.811025,0.81283,0.813861,0.81467,0.867548,0.866281
"adhoc6",10,54,0.564341,0.581682,0.577004,0.54524,0.616229,0.565568,0.425284
"adhoc6",20,54,0.730266,0.714272,0.712455,0.700936,0.731661,0.740339,0.706455
"adhoc6",30,54,0.737494,0.668122,0.670681,0.664015,0.682567,0.711932,0.624642
"adhoc6",40,54,0.776406,0.7128,0.716978,0.712464,0.725931,0.767679,0.720081
"adhoc6",50,54,0.763254,0.766947,0.768302,0.766845,0.77483,0.810236,0.810915
"adhoc6",60,54,0.74257,0.783685,0.787623,0.785126,0.792042,0.842446,0.821176
"adhoc6",70,54,0.794052,0.791709,0.797352,0.795271,0.801324,0.840447,0.83875
"adhoc6",80,54,0.810514,0.802595,0.805268,0.80541,0.809552,0.866172,0.848688
"adhoc6",90,54,0.868697,0.833295,0.835974,0.835677,0.838923,0.892207,0.892162
"adhoc6",100,54,0.775495,0.842444,0.844713,0.845135,0.847944,0.895019,0.900905
"adhoc6",10,55,0.512478,0.630839,0.623476,0.593286,0.664898,0.662275,0.556272
"adhoc6",20,55,0.734099,0.660604,0.65863,0.648171,0.68017,0.698016,0.609988
"adhoc6",30,55,0.624825,0.687657,0.69185,0.684672,0.703543,0.723331,0.649358
"adhoc6",40,55,0.772055,0.767519,0.771132,0.766347,0.780043,0.813273,0.811038
"adhoc6",50,55,0.759226,0.740075,0.741774,0.742051,0.748477,0.788087,0.772248
"adhoc6",60,55,0.796358,0.737779,0.741715,0.739353,0.747735,0.783239,0.772893
"adhoc6",70,55,0.831286,0.776268,0.778082,0.77727,0.782774,0.835429,0.817588
"adhoc6",80,55,0.766068,0.796778,0.799025,0.800401,0.802933,0.851524,0.849505
"adhoc6",90,55,0.782579,0.810647,0.812673,0.812512,0.815005,0.863479,0.866334
"adhoc6",100,55,0.809339,0.810011,0.811422,0.81237,0.814368,0.857762,0.864697
"adhoc6",10,56,0.371908,0.546275,0.540548,0.511037,0.579765,0.57524,0.366976
"adhoc6",20,56,0.553706,0.681687,0.680466,0.66872,0.699355,0.739147,0.635317
"adhoc6",30,56,0.771933,0.728996,0.733187,0.725822,0.743732,0.773199,0.734643
"adhoc6",40,56,0.751176,0.748524,0.752584,0.748021,0.762506,0.803678,0.781858
"adhoc6",50,56,0.816278,0.782615,0.788995,0.784333,0.794366,0.839314,0.836673
"adhoc6",60,56,0.773748,0.785444,0.78935,0.786211,0.794024,0.83715,0.837844
"adhoc6",70,56,0.870445,0.811537,0.812565,0.81259,0.817108,0.863881,0.859707
"adhoc6",80,56,0.867641,0.812391,0.815033,0.81541,0.81789,0.871733,0.862518
"adhoc6",90,56,0.794733,0.822868,0.824986,0.824851,0.82971,0.878645,0.879755
"adhoc6",100,56,0.828517,0.80415,0.807238,0.807033,0.809849,0.866944,0.850982
"adhoc6",10,57,0.571357,0.598734,0.584108,0.558215,0.62502,0.578079,0.419819
"adhoc6",20,57,0.682364,0.63644,0.642727,0.627005,0.659292,0.656975,0.575989
"adhoc6",30,57,0.6613,0.756071,0.754741,0.750185,0.767969,0.78676,0.791836
"adhoc6",40,57,0.772298,0.778223,0.779359,0.774606,0.786384,0.825071,0.817201
"adhoc6",50,57,0.754128,0.781259,0.784468,0.781277,0.790877,0.835779,0.837315
"adhoc6",60,57,0.772596,0.7673,0.770967,0.768607,0.777144,0.825298,0.821029
"adhoc6",70,57,0.718667,0.785287,0.791443,0.788712,0.795433,0.854343,0.832201
"adhoc6",80,57,0.813904,0.797706,0.800467,0.799231,0.803523,0.844624,0.838955
"adhoc6",90,57,0.772992,0.822118,0.825234,0.824698,0.828297,0.879097,0.873385
"adhoc6",100,57,0.832322,0.833543,0.837877,0.837785,0.841014,0.887936,0.891564
"adhoc6",10,58,0.645108,0.653484,0.650848,0.619255,0.687473,0.690136,0.628515
"adhoc6",20,58,0.601836,0.702091,0.706928,0.690358,0.72676,0.729968,0.700868
"adhoc6",30,58,0.707601,0.722096,0.725357,0.717503,0.736458,0.776014,0.742025
"adhoc6",40,58,0.742623,0.745497,0.747556,0.742246,0.755628,0.799407,0.780781
"adhoc6",50,58,0.689075,0.748154,0.753956,0.749675,0.76064,0.797803,0.782341
"adhoc6",60,58,0.879858,0.7772,0.778536,0.778254,0.783798,0.830074,0.818784
"adhoc6",70,58,0.856038,0.82084,0.824801,0.822585,0.828563,0.879422,0.874937
"adhoc6",80,58,0.84424,0.818394,0.822187,0.820177,0.825421,0.873815,0.877391
"adhoc6",90,58,0.869848,0.830053,0.834617,0.833475,0.837832,0.886857,0.888497
"adhoc6",100,58,0.853181,0.836806,0.839415,0.838732,0.842645,0.892586,0.88954
"adhoc6",10,59,0.496133,0.603798,0.594012,0.564309,0.635073,0.655673,0.474903
"adhoc6",20,59,0.515608,0.679786,0.680817,0.6666,0.701681,0.710744,0.660314
